,date,open,high,low,close
1302,2019-09-13,144.320007,144.649994,143.259995,143.5655059814453
1303,2019-09-16,142.559998,143.639999,142.270004,144.04464721679688
1304,2019-09-17,142.479996,142.479996,140.66000400000001,143.9236297607422
1305,2019-09-18,142.050003,142.300003,140.509995,143.32627868652344
1306,2019-09-19,142.46000700000002,145.029999,142.449997,142.67007446289062
1307,2019-09-20,143.25,143.830002,141.820007,142.35826110839844
1308,2019-09-23,141.190002,142.220001,140.559998,142.01829528808594
1309,2019-09-24,142.5,142.889999,141.070007,141.81272888183594
1310,2019-09-25,141.740005,143.630005,140.860001,141.7040252685547
1311,2019-09-26,143.169998,143.880005,141.41000400000001,141.79493713378906
1312,2019-09-27,144.41000400000001,145.08999599999999,142.380005,142.1296844482422
1313,2019-09-30,143.729996,146.570007,143.729996,142.5085906982422
1314,2019-10-01,145.58999599999999,147.350006,143.53999299999998,143.14520263671875
1315,2019-10-02,142.190002,142.270004,140.570007,143.58592224121094
1316,2019-10-03,141.619995,142.070007,139.179993,143.45082092285156
1317,2019-10-04,142.059998,143.059998,141.029999,143.0291290283203
1318,2019-10-07,142.259995,142.699997,141.220001,142.6410369873047
1319,2019-10-08,140.240005,140.470001,138.25,142.13687133789062
1320,2019-10-09,139.770004,140.330002,138.78999299999998,141.12632751464844
1321,2019-10-10,139.770004,141.779999,139.559998,140.21566772460938
1322,2019-10-11,142.770004,144.5,142.610001,139.78701782226562
1323,2019-10-14,142.309998,142.429993,141.320007,140.01541137695312
1324,2019-10-15,142.53999299999998,143.720001,141.809998,140.6105499267578
1325,2019-10-16,142.490005,142.949997,141.389999,141.3204803466797
1326,2019-10-17,135.0,136.0,132.91000400000001,141.8000946044922
1327,2019-10-18,134.220001,134.490005,132.25,140.80824279785156
1328,2019-10-21,132.610001,133.100006,130.899994,138.97134399414062
1329,2019-10-22,132.550003,134.050003,131.610001,136.7075653076172
1330,2019-10-23,133.520004,134.570007,132.699997,134.77403259277344
1331,2019-10-24,134.830002,135.070007,133.300003,133.61651611328125
1332,2019-10-25,134.119995,135.929993,134.100006,133.11599731445312
1333,2019-10-28,136.0,136.630005,135.449997,133.29135131835938
1334,2019-10-29,135.419998,135.570007,133.440002,133.87123107910156
1335,2019-10-30,133.830002,135.279999,133.199997,134.34564208984375
1336,2019-10-31,135.110001,135.25,133.229996,134.77171325683594
1337,2019-11-01,134.5,135.559998,134.08999599999999,134.67929077148438
1338,2019-11-04,136.240005,137.740005,136.229996,134.67800903320312
1339,2019-11-05,137.800003,138.759995,137.630005,135.04136657714844
1340,2019-11-06,138.0,138.779999,137.550003,135.73477172851562
1341,2019-11-07,137.869995,139.139999,137.580002,136.62393188476562
1342,2019-11-08,137.580002,137.610001,136.16000400000001,137.29644775390625
1343,2019-11-11,137.199997,137.199997,135.0,137.7143096923828
1344,2019-11-12,135.869995,136.66000400000001,135.020004,137.56069946289062
1345,2019-11-13,135.389999,135.580002,133.850006,136.98011779785156
1346,2019-11-14,134.130005,134.330002,133.330002,136.1912841796875
1347,2019-11-15,134.389999,135.119995,134.029999,135.2554168701172
1348,2019-11-18,134.300003,134.479996,133.229996,134.54750061035156
1349,2019-11-19,134.880005,135.380005,134.46000700000002,134.13809204101562
1350,2019-11-20,134.059998,134.46000700000002,132.75,133.96949768066406
1351,2019-11-21,133.399994,134.169998,132.979996,133.81573486328125
1352,2019-11-22,134.190002,134.649994,133.58999599999999,133.6976318359375
1353,2019-11-25,134.470001,136.0,134.350006,133.72911071777344
1354,2019-11-26,136.149994,136.149994,134.770004,134.02760314941406
1355,2019-11-27,135.350006,135.71000700000002,133.619995,134.40455627441406
1356,2019-11-29,133.600006,134.520004,133.029999,134.5093994140625
1357,2019-12-02,134.449997,134.5,132.479996,134.4895782470703
1358,2019-12-03,132.0,132.440002,130.690002,134.21665954589844
1359,2019-12-04,132.860001,133.679993,131.96000700000002,133.6883544921875
1360,2019-12-05,132.990005,133.240005,131.630005,133.07676696777344
1361,2019-12-06,132.75,133.889999,132.699997,132.46888732910156
1362,2019-12-09,133.350006,134.58999599999999,133.259995,132.2029266357422
1363,2019-12-10,133.919998,134.83999599999999,133.559998,132.32395935058594
1364,2019-12-11,134.110001,134.509995,133.669998,132.7187042236328
1365,2019-12-12,133.699997,135.66000400000001,133.66000400000001,133.1204071044922
1366,2019-12-13,134.75,135.5,134.009995,133.6376953125
1367,2019-12-16,134.940002,135.449997,133.850006,134.06509399414062
1368,2019-12-17,134.279999,134.690002,133.46000700000002,134.26287841796875
1369,2019-12-18,134.550003,135.0,134.149994,134.29690551757812
1370,2019-12-19,134.46000700000002,134.729996,134.190002,134.2682647705078
1371,2019-12-20,135.740005,136.419998,134.949997,134.23565673828125
1372,2019-12-23,135.779999,136.149994,135.0,134.4027862548828
1373,2019-12-24,135.610001,135.619995,134.610001,134.67803955078125
1374,2019-12-26,134.979996,135.309998,134.649994,134.87034606933594
1375,2019-12-27,135.0,135.75,134.869995,134.9410400390625
1376,2019-12-30,135.199997,135.300003,132.5,135.02700805664062
1377,2019-12-31,132.529999,134.119995,132.399994,134.6964874267578
1378,2020-01-02,135.0,135.919998,134.770004,134.31277465820312
1379,2020-01-03,133.570007,134.860001,133.559998,134.19754028320312
1380,2020-01-06,133.419998,134.240005,133.199997,134.16139221191406
1381,2020-01-07,133.690002,134.96000700000002,133.399994,134.11878967285156
1382,2020-01-08,134.509995,135.860001,133.919998,134.1070098876953
1383,2020-01-09,135.740005,136.78999299999998,135.309998,134.2530975341797
1384,2020-01-10,137.0,137.869995,136.309998,134.6883087158203
1385,2020-01-13,135.479996,136.639999,135.070007,135.2662811279297
1386,2020-01-14,136.279999,137.139999,135.550003,135.82443237304688
1387,2020-01-15,136.0,138.059998,135.71000700000002,136.05337524414062
1388,2020-01-16,137.320007,138.190002,137.009995,136.2228546142578
1389,2020-01-17,136.53999299999998,138.330002,136.16000400000001,136.56939697265625
1390,2020-01-21,137.809998,139.350006,137.600006,136.9892578125
1391,2020-01-22,143.320007,145.78999299999998,142.550003,137.53109741210938
1392,2020-01-23,144.199997,144.41000400000001,142.149994,138.7931671142578
1393,2020-01-24,143.389999,143.919998,140.46000700000002,140.26649475097656
1394,2020-01-27,138.5,140.070007,138.100006,141.21543884277344
1395,2020-01-28,139.5,140.470001,138.75,141.2333984375
1396,2020-01-29,139.169998,139.580002,137.600006,140.78211975097656
1397,2020-01-30,136.759995,136.970001,134.970001,139.85806274414062
1398,2020-01-31,142.899994,144.050003,140.78999299999998,138.70758056640625
1399,2020-02-03,144.25,147.279999,143.899994,138.73696899414062
1400,2020-02-04,147.779999,149.380005,146.880005,140.03564453125
1401,2020-02-05,150.21000700000002,157.440002,150.149994,142.42913818359375
1402,2020-02-06,156.820007,158.75,155.419998,146.48538208007812
1403,2020-02-07,154.550003,155.53999299999998,152.919998,150.9252471923828
1404,2020-02-10,152.970001,154.440002,151.580002,154.01742553710938
1405,2020-02-11,155.119995,155.220001,152.729996,155.67620849609375
1406,2020-02-12,153.75,155.600006,153.520004,156.0302734375
1407,2020-02-13,154.369995,154.830002,153.41000400000001,155.79702758789062
1408,2020-02-14,154.419998,154.559998,149.770004,155.10816955566406
1409,2020-02-18,149.78999299999998,151.380005,149.639999,153.84356689453125
1410,2020-02-19,151.53999299999998,151.889999,150.309998,152.40023803710938
1411,2020-02-20,150.809998,151.619995,149.509995,151.16131591796875
1412,2020-02-21,151.03999299999998,151.03999299999998,148.83999599999999,150.6091766357422
1413,2020-02-24,145.509995,148.050003,145.380005,150.13351440429688
1414,2020-02-25,146.509995,147.070007,141.259995,148.97207641601562
1415,2020-02-26,142.899994,144.059998,139.600006,146.85894775390625
1416,2020-02-27,137.240005,138.690002,133.009995,144.1580047607422
1417,2020-02-28,129.979996,131.08999599999999,126.360001,140.67201232910156
1418,2020-03-02,130.75,134.440002,127.949997,136.82928466796875
1419,2020-03-03,134.479996,136.100006,127.800003,134.04202270507812
1420,2020-03-04,131.580002,134.279999,129.0,131.82626342773438
1421,2020-03-05,130.5,132.28999299999998,128.449997,130.96774291992188
1422,2020-03-06,126.699997,128.330002,124.519997,130.53472900390625
1423,2020-03-09,120.160004,122.410004,117.279999,130.0217742919922
1424,2020-03-10,122.779999,124.879997,115.760002,128.12969970703125
1425,2020-03-11,121.010002,122.58000200000001,116.379997,126.35458374023438
1426,2020-03-12,109.650002,109.800003,102.279999,124.35596466064453
1427,2020-03-13,108.68,109.160004,100.809998,120.64125061035156
1428,2020-03-16,98.0,107.410004,95.0,116.84040069580078
1429,2020-03-17,100.610001,107.400002,97.099998,113.05946350097656
1430,2020-03-18,99.410004,106.93,99.400002,110.14928436279297
1431,2020-03-19,102.33000200000001,103.690002,98.239998,108.298583984375
1432,2020-03-20,100.91999799999999,100.989998,94.709999,106.84183502197266
1433,2020-03-23,94.599998,97.739998,90.559998,105.392333984375
1434,2020-03-24,99.989998,106.040001,99.260002,103.7780532836914
1435,2020-03-25,105.480003,112.480003,102.83000200000001,103.18367004394531
1436,2020-03-26,106.910004,113.150002,105.57,103.401611328125
1437,2020-03-27,108.58000200000001,111.5,107.650002,104.53848266601562
1438,2020-03-30,108.089996,113.459999,107.809998,106.15753936767578
1439,2020-03-31,112.0,113.809998,110.16999799999999,107.9959716796875
1440,2020-04-01,106.360001,109.91999799999999,104.519997,109.79889678955078
1441,2020-04-02,105.370003,110.32,105.139999,110.72937774658203
1442,2020-04-03,108.91999799999999,110.07,104.91999799999999,111.1546401977539
1443,2020-04-06,110.349998,115.629997,110.129997,110.92371368408203
1444,2020-04-07,118.800003,119.57,114.870003,110.9598159790039
1445,2020-04-08,116.309998,119.959999,115.07,111.60956573486328
1446,2020-04-09,120.480003,122.91999799999999,120.16999799999999,112.94794464111328
1447,2020-04-13,121.629997,121.800003,118.040001,115.00530242919922
1448,2020-04-14,123.459999,125.18,122.620003,117.13103485107422
1449,2020-04-15,119.120003,120.190002,116.760002,119.37584686279297
1450,2020-04-16,119.010002,119.75,114.41999799999999,120.79718017578125
1451,2020-04-17,119.300003,120.389999,117.91999799999999,120.91468048095703
1452,2020-04-20,119.150002,122.860001,118.139999,120.6927490234375
1453,2020-04-21,114.0,117.150002,112.059998,120.3244857788086
1454,2020-04-22,119.870003,120.33000200000001,117.550003,119.8382339477539
1455,2020-04-23,119.57,123.029999,119.120003,119.4426040649414
1456,2020-04-24,122.410004,125.0,120.760002,119.52947235107422
1457,2020-04-27,125.559998,126.989998,125.470001,120.32139587402344
1458,2020-04-28,128.029999,128.199997,125.379997,121.63081359863281
1459,2020-04-29,128.880005,129.309998,127.529999,123.21745300292969
1460,2020-04-30,126.519997,127.269997,125.220001,124.84959411621094
1461,2020-05-01,123.190002,123.470001,121.389999,125.92977905273438
1462,2020-05-04,120.82,121.970001,119.389999,126.10115051269531
1463,2020-05-05,123.389999,124.32,122.470001,125.50138092041016
1464,2020-05-06,123.239998,124.050003,122.410004,124.53375244140625
1465,2020-05-07,122.980003,123.260002,120.849998,123.73445892333984
1466,2020-05-08,122.66999799999999,123.230003,121.059998,123.00593566894531
1467,2020-05-11,121.809998,123.449997,120.66999799999999,122.6533432006836
1468,2020-05-12,123.010002,124.32,120.260002,122.55245971679688
1469,2020-05-13,119.949997,119.989998,114.849998,122.34429931640625
1470,2020-05-14,114.57,117.089996,111.809998,121.6018295288086
1471,2020-05-15,115.93,117.389999,115.25,120.54822540283203
1472,2020-05-18,119.879997,122.360001,119.75,119.45365905761719
1473,2020-05-19,121.190002,122.16999799999999,120.139999,119.04631042480469
1474,2020-05-20,120.93,122.470001,120.599998,119.15037536621094
1475,2020-05-21,120.989998,121.720001,118.970001,119.655029296875
1476,2020-05-22,119.370003,119.470001,117.589996,120.04425048828125
1477,2020-05-26,121.300003,122.620003,121.010002,120.22022247314453
1478,2020-05-27,123.940002,125.83000200000001,123.470001,120.51966857910156
1479,2020-05-28,126.870003,126.970001,124.220001,121.30029296875
1480,2020-05-29,123.66999799999999,125.129997,122.239998,122.2105712890625
1481,2020-06-01,124.639999,125.75,124.029999,123.17237091064453
1482,2020-06-02,125.66999799999999,126.0,124.660004,123.98516082763672
1483,2020-06-03,127.150002,129.600006,127.0,124.80211639404297
1484,2020-06-04,127.779999,128.949997,127.019997,125.78507232666016
1485,2020-06-05,133.889999,134.229996,131.75,126.83523559570312
1486,2020-06-08,132.270004,135.880005,132.270004,128.08290100097656
1487,2020-06-09,133.520004,133.600006,131.020004,129.81460571289062
1488,2020-06-10,132.149994,132.229996,129.800003,131.26649475097656
1489,2020-06-11,126.029999,126.099998,117.839996,131.96240234375
1490,2020-06-12,121.25,123.120003,119.279999,130.34115600585938
1491,2020-06-15,119.190002,122.370003,118.290001,127.8825454711914
1492,2020-06-16,125.0,127.5,123.160004,125.42987060546875
1493,2020-06-17,125.83000200000001,126.25,123.400002,123.89616394042969
1494,2020-06-18,123.0,124.400002,122.33000200000001,123.22769927978516
1495,2020-06-19,126.16999799999999,126.82,122.25,123.10384368896484
1496,2020-06-22,122.120003,122.5,120.529999,123.20231628417969
1497,2020-06-23,122.010002,122.900002,119.230003,123.23715209960938
1498,2020-06-24,118.32,118.32,115.879997,122.82706451416016
1499,2020-06-25,116.760002,119.209999,116.099998,121.86741638183594
1500,2020-06-26,118.260002,118.989998,116.260002,120.67286682128906
1501,2020-06-29,117.980003,119.779999,117.370003,119.67131042480469
1502,2020-06-30,119.190002,121.199997,119.0,119.12095642089844
1503,2020-07-01,120.269997,121.230003,118.370003,119.1910400390625
1504,2020-07-02,119.690002,121.41999799999999,119.260002,119.3568344116211
1505,2020-07-06,121.25,121.849998,119.459999,119.62508392333984
1506,2020-07-07,119.0,119.510002,117.33000200000001,119.9354476928711
1507,2020-07-08,118.059998,118.639999,116.480003,119.95883178710938
1508,2020-07-09,118.0,118.0,115.199997,119.7284927368164
1509,2020-07-10,115.5,118.57,115.290001,119.11632537841797
1510,2020-07-13,119.779999,120.989998,118.660004,118.68643188476562
1511,2020-07-14,118.620003,120.889999,117.91999799999999,118.5119400024414
1512,2020-07-15,122.400002,123.959999,122.150002,118.7917709350586
1513,2020-07-16,122.68,124.480003,122.160004,119.59252166748047
1514,2020-07-17,124.389999,125.629997,123.199997,120.70639038085938
1515,2020-07-20,126.07,127.07,125.139999,122.05158996582031
1516,2020-07-21,131.16000400000001,132.169998,125.800003,123.49447631835938
1517,2020-07-22,125.900002,129.470001,125.800003,124.70028686523438
1518,2020-07-23,129.100006,129.369995,127.150002,125.89218139648438
1519,2020-07-24,126.480003,127.650002,125.5,126.73999786376953
1520,2020-07-27,124.860001,126.32,124.709999,127.10809326171875
1521,2020-07-28,125.82,126.339996,124.150002,127.1053695678711
1522,2020-07-29,124.559998,125.989998,124.07,126.69863891601562
1523,2020-07-30,123.709999,123.900002,121.639999,126.22864532470703
1524,2020-07-31,122.709999,122.989998,121.089996,125.52761840820312
1525,2020-08-03,123.5,124.410004,122.150002,124.77246856689453
1526,2020-08-04,123.82,125.860001,123.82,124.28230285644531
1527,2020-08-05,126.730003,126.75,124.610001,124.22097778320312
1528,2020-08-06,125.0,126.260002,125.0,124.51374053955078
1529,2020-08-07,123.5,125.07,123.209999,124.9643783569336
1530,2020-08-10,125.41999799999999,127.239998,125.18,125.2885513305664
1531,2020-08-11,128.759995,130.470001,126.610001,125.73582458496094
1532,2020-08-12,127.610001,127.790001,125.879997,126.1421890258789
1533,2020-08-13,125.959999,126.389999,124.769997,126.50149536132812
1534,2020-08-14,124.199997,125.559998,123.910004,126.4880142211914
1535,2020-08-17,125.25,125.589996,124.410004,126.2671127319336
1536,2020-08-18,125.0,125.5,124.239998,125.89603424072266
1537,2020-08-19,124.83000200000001,125.5,123.5,125.55990600585938
1538,2020-08-20,123.199997,124.040001,122.809998,125.15372467041016
1539,2020-08-21,123.010002,123.480003,122.309998,124.6942367553711
1540,2020-08-24,123.790001,126.059998,123.360001,124.21412658691406
1541,2020-08-25,126.0,126.82,124.489998,124.16852569580078
1542,2020-08-26,124.949997,125.120003,123.949997,124.30104064941406
1543,2020-08-27,124.599998,125.099998,123.980003,124.45330810546875
1544,2020-08-28,124.959999,125.300003,124.220001,124.57964324951172
1545,2020-08-31,125.25,125.25,123.029999,124.757080078125
1546,2020-09-01,122.849998,123.949997,122.150002,124.71984100341797
1547,2020-09-02,123.720001,128.699997,123.58000200000001,124.54904174804688
1548,2020-09-03,128.190002,129.949997,123.650002,124.84026336669922
1549,2020-09-04,124.349998,125.349998,121.239998,125.0657958984375
1550,2020-09-08,122.160004,122.870003,120.709999,124.890625
1551,2020-09-09,122.129997,123.699997,121.290001,124.35975646972656
1552,2020-09-10,122.529999,123.58000200000001,120.239998,123.71863555908203
1553,2020-09-11,121.389999,122.699997,120.730003,122.96379089355469
1554,2020-09-14,122.360001,123.379997,121.760002,122.35674285888672
1555,2020-09-15,122.82,123.400002,122.239998,122.0322036743164
1556,2020-09-16,122.709999,125.82,122.709999,121.9375
1557,2020-09-17,122.620003,125.550003,121.970001,122.23260498046875
1558,2020-09-18,124.260002,124.91999799999999,122.650002,122.96743774414062
1559,2020-09-21,120.480003,120.699997,118.58000200000001,123.46734619140625
1560,2020-09-22,120.33000200000001,121.449997,119.529999,123.39482116699219
1561,2020-09-23,120.800003,121.589996,118.43,122.93318176269531
1562,2020-09-24,118.099998,119.519997,116.480003,122.17002868652344
1563,2020-09-25,117.599998,119.410004,116.940002,121.18330383300781
1564,2020-09-28,120.57,122.33000200000001,120.410004,120.34440612792969
1565,2020-09-29,121.410004,122.190002,120.209999,120.05072021484375
1566,2020-09-30,121.379997,122.910004,120.800003,120.13463592529297
1567,2020-10-01,122.360001,123.300003,120.360001,120.5429916381836
1568,2020-10-02,119.040001,121.75,118.82,121.02083587646484
1569,2020-10-05,121.839996,122.75,121.050003,121.3261947631836
1570,2020-10-06,122.58000200000001,124.83000200000001,121.589996,121.5799560546875
1571,2020-10-07,122.66999799999999,124.389999,122.32,121.83501434326172
1572,2020-10-08,130.860001,135.5,129.770004,122.24659729003906
1573,2020-10-09,132.0,132.0,127.599998,123.58769226074219
1574,2020-10-12,128.070007,128.25,126.440002,125.13758850097656
1575,2020-10-13,126.57,127.150002,124.459999,126.47298431396484
1576,2020-10-14,125.129997,126.940002,125.129997,127.07698822021484
1577,2020-10-15,124.08000200000001,125.220001,123.849998,127.18522644042969
1578,2020-10-16,125.16999799999999,126.43,124.660004,126.84426879882812
1579,2020-10-19,126.800003,127.349998,125.08000200000001,126.40006256103516
1580,2020-10-20,119.800003,120.150002,116.839996,126.00224304199219
1581,2020-10-21,116.660004,117.690002,114.790001,124.71053314208984
1582,2020-10-22,115.0,116.059998,112.980003,122.70240783691406
1583,2020-10-23,116.5,116.620003,115.529999,120.78974151611328
1584,2020-10-26,114.449997,114.900002,111.839996,119.07730865478516
1585,2020-10-27,112.150002,112.220001,110.029999,117.45449829101562
1586,2020-10-28,108.660004,109.730003,105.91999799999999,115.85057830810547
1587,2020-10-29,107.25,109.639999,106.550003,114.14128112792969
1588,2020-10-30,107.900002,111.800003,107.75,112.68630981445312
1589,2020-11-02,112.650002,113.83000200000001,112.25,111.91175079345703
1590,2020-11-03,114.0,115.650002,113.629997,111.83260345458984
1591,2020-11-04,112.33000200000001,113.910004,111.160004,112.19068145751953
1592,2020-11-05,113.300003,115.290001,113.010002,112.65563201904297
1593,2020-11-06,115.08000200000001,115.099998,113.389999,113.34139251708984
1594,2020-11-09,117.879997,119.739998,115.269997,114.0503158569336
1595,2020-11-10,116.690002,118.16999799999999,116.25,114.7261734008789
1596,2020-11-11,118.120003,118.349998,116.220001,115.54215240478516
1597,2020-11-12,115.629997,116.370003,113.480003,116.27416229248047
1598,2020-11-13,115.190002,117.370003,115.010002,116.65312194824219
1599,2020-11-16,118.300003,118.550003,117.120003,116.93238830566406
1600,2020-11-17,117.599998,118.540001,117.07,117.30107879638672
1601,2020-11-18,117.720001,118.879997,116.75,117.68035888671875
1602,2020-11-19,116.540001,117.449997,115.889999,117.85028076171875
1603,2020-11-20,117.599998,118.040001,116.690002,117.9586410522461
1604,2020-11-23,117.43,120.519997,117.269997,117.94551086425781
1605,2020-11-24,120.860001,124.730003,120.809998,118.21082305908203
1606,2020-11-25,122.93,124.33000200000001,122.110001,119.17817687988281
1607,2020-11-27,124.199997,125.309998,123.910004,120.52361297607422
1608,2020-11-30,124.099998,125.0,123.089996,121.8768310546875
1609,2020-12-01,123.900002,125.83000200000001,123.08000200000001,122.998291015625
1610,2020-12-02,122.849998,124.639999,122.410004,123.72138214111328
1611,2020-12-03,124.160004,124.860001,123.290001,124.19376373291016
1612,2020-12-04,123.970001,127.379997,123.639999,124.3499755859375
1613,2020-12-07,126.489998,126.970001,124.57,124.7083969116211
1614,2020-12-08,125.32,126.33000200000001,124.639999,124.93008422851562
1615,2020-12-09,125.800003,127.690002,125.699997,125.181396484375
1616,2020-12-10,126.349998,126.93,124.940002,125.6177749633789
1617,2020-12-11,124.08000200000001,125.510002,123.610001,125.8397216796875
1618,2020-12-14,125.32,126.239998,123.470001,125.7735366821289
1619,2020-12-15,124.389999,125.93,123.440002,125.40444946289062
1620,2020-12-16,125.93,126.57,125.290001,125.17933654785156
1621,2020-12-17,126.08000200000001,126.089996,124.910004,125.14991760253906
1622,2020-12-18,125.589996,126.400002,124.970001,125.19776916503906
1623,2020-12-21,123.970001,124.18,121.720001,125.43008422851562
1624,2020-12-22,123.309998,124.220001,122.410004,125.32109832763672
1625,2020-12-23,123.879997,125.209999,123.739998,125.04701232910156
1626,2020-12-24,125.0,125.099998,124.209999,124.76313018798828
1627,2020-12-28,125.099998,126.599998,124.459999,124.56275939941406
1628,2020-12-29,125.349998,125.480003,123.239998,124.50045776367188
1629,2020-12-30,123.800003,124.849998,123.629997,124.41142272949219
1630,2020-12-31,124.220001,126.029999,123.989998,124.42857360839844
1631,2021-01-04,125.849998,125.91999799999999,123.040001,124.64409637451172
1632,2021-01-05,125.010002,126.68,124.610001,124.77061462402344
1633,2021-01-06,126.900002,131.880005,126.720001,125.04090118408203
1634,2021-01-07,130.03999299999998,130.46000700000002,128.259995,125.7081298828125
1635,2021-01-08,128.570007,129.320007,126.980003,126.62040710449219
1636,2021-01-11,127.949997,129.679993,127.660004,127.4822769165039
1637,2021-01-12,129.08999599999999,129.850006,127.940002,128.16290283203125
1638,2021-01-13,129.149994,129.75,126.459999,128.6776580810547
1639,2021-01-14,128.020004,130.16000400000001,127.550003,128.70191955566406
1640,2021-01-15,128.279999,129.240005,127.66999799999999,128.6558837890625
1641,2021-01-19,129.279999,129.58999599999999,128.08999599999999,128.58999633789062
1642,2021-01-20,129.699997,131.059998,128.559998,128.5192108154297
1643,2021-01-21,130.119995,132.240005,130.050003,128.7027130126953
1644,2021-01-22,120.699997,120.699997,117.360001,129.2959442138672
1645,2021-01-25,118.760002,119.540001,117.449997,128.35250854492188
1646,2021-01-26,119.18,122.589996,118.41999799999999,126.32864379882812
1647,2021-01-27,122.08000200000001,124.790001,121.620003,124.46076965332031
1648,2021-01-28,122.800003,123.199997,120.07,123.14846801757812
1649,2021-01-29,120.220001,121.300003,118.900002,122.07781219482422
1650,2021-02-01,119.900002,120.949997,118.730003,121.2567138671875
1651,2021-02-02,119.360001,121.0,119.279999,120.76786041259766
1652,2021-02-03,119.040001,119.800003,118.120003,120.49016571044922
1653,2021-02-04,119.910004,121.099998,118.870003,120.34351348876953
1654,2021-02-05,121.0,121.809998,120.519997,120.5097427368164
1655,2021-02-08,122.620003,123.980003,122.400002,120.63780212402344
1656,2021-02-09,121.900002,122.599998,121.050003,121.12625885009766
1657,2021-02-10,123.029999,123.410004,121.209999,121.74589538574219
1658,2021-02-11,122.0,122.209999,120.629997,122.26789855957031
1659,2021-02-12,121.0,121.360001,120.089996,122.4302749633789
