,date,open,high,low,close
1244,2019-06-21,41.318787,41.745731,41.091084,41.57051086425781
1245,2019-06-24,41.451614,41.650852,41.242886,41.56629943847656
1246,2019-06-25,41.603415999999996,42.020874,41.518028,41.61221694946289
1247,2019-06-26,41.442122999999995,41.555977,40.322582000000004,41.61289978027344
1248,2019-06-27,40.815940999999995,41.328274,40.806453999999995,40.89501953125
1249,2019-06-28,41.223907000000004,41.480076000000004,40.777988,41.31720733642578
1250,2019-07-01,41.280834000000006,41.631878,41.119545,41.351043701171875
1251,2019-07-02,41.442122999999995,41.95446,41.423149,41.77115249633789
1252,2019-07-03,42.096775,42.277039,41.726753,42.195701599121094
1253,2019-07-05,42.039848,42.077801,41.537003000000006,42.30141830444336
1254,2019-07-08,41.555977,41.622391,40.777988,41.766845703125
1255,2019-07-09,41.195446000000004,41.555977,41.081593,41.12904357910156
1256,2019-07-10,41.413662,41.850094,41.214420000000004,41.252685546875
1257,2019-07-11,41.100571,41.328274,40.208729,42.02457046508789
1258,2019-07-12,40.711575,40.787476,39.857685,41.07661056518555
1259,2019-07-15,40.104362,40.578747,40.075901,40.425025939941406
1260,2019-07-16,40.597721,40.768501,40.303604,40.84213638305664
1261,2019-07-17,40.882355,40.97723,40.540797999999995,41.06755828857422
1262,2019-07-18,40.664139,40.853889,40.370018,40.944549560546875
1263,2019-07-19,40.97723,40.996204,40.578747,41.1710090637207
1264,2019-07-22,40.635674,40.815940999999995,40.370018,40.88147735595703
1265,2019-07-23,40.654648,41.015178999999996,40.559771999999995,40.859458923339844
1266,2019-07-24,40.796963,40.796963,40.199242,41.11448669433594
1267,2019-07-25,40.635674,40.796963,40.351044,40.92789840698242
1268,2019-07-26,40.474384,40.958256,40.256168,40.682403564453125
1269,2019-07-29,40.009487,40.796963,39.222012,41.08018112182617
1270,2019-07-30,37.789375,38.178368,36.622391,39.60230255126953
1271,2019-07-31,36.622391,37.637569,36.537003000000006,36.96373748779297
1272,2019-08-01,36.347248,36.641365,35.749527,36.98675537109375
1273,2019-08-02,36.290321,36.565464,35.815940999999995,36.85630798339844
1274,2019-08-05,35.825428,35.891842,34.544594000000004,36.75008010864258
1275,2019-08-06,35.28463,35.398483,34.601517,35.865081787109375
1276,2019-08-07,34.772296999999995,34.895638,34.02277,35.62451171875
1277,2019-08-08,34.819733,35.056927,34.724857,35.297855377197266
1278,2019-08-09,34.886146999999994,34.943073,34.25996,35.40930938720703
1279,2019-08-12,34.449715000000005,34.459202000000005,32.9981,35.00113296508789
1280,2019-08-13,33.614799,33.97533,33.349148,34.07268142700195
1281,2019-08-14,33.140415000000004,33.187855,32.447819,33.629966735839844
1282,2019-08-15,32.542694,32.80835,32.229603000000004,32.87422180175781
1283,2019-08-16,32.941177,33.21632,32.722961,32.78563690185547
1284,2019-08-19,33.092979,33.510436999999996,33.04554,32.975852966308594
1285,2019-08-20,33.301708000000005,33.358635,32.798862,33.46332931518555
1286,2019-08-21,33.149906,33.320683,33.036053,33.28354263305664
1287,2019-08-22,33.16888,33.425049,33.017078000000005,33.26496124267578
1288,2019-08-23,33.406071000000004,33.538897999999996,32.419353,33.38180923461914
1289,2019-08-26,32.846298,33.074005,32.71347,32.939327239990234
1290,2019-08-27,33.21632,33.292221000000005,32.552181,33.01332092285156
1291,2019-08-28,32.599621,33.349148,32.523720000000004,32.79680633544922
1292,2019-08-29,33.956356,33.956356,33.425049,33.1683235168457
1293,2019-08-30,33.795066999999996,33.889942,33.472485,33.57253646850586
1294,2019-09-03,33.785579999999996,34.421253,33.690701000000004,33.86607360839844
1295,2019-09-04,34.440228000000005,34.535103,33.870968,34.3117790222168
1296,2019-09-05,34.25996,34.611008,34.051231,34.26552963256836
1297,2019-09-06,34.497153999999995,34.696396,34.25996,34.49972152709961
1298,2019-09-09,34.71537,34.95256,34.278938000000004,34.70664978027344
1299,2019-09-10,34.71537,35.464897,34.174572,35.003360748291016
1300,2019-09-11,35.806453999999995,35.825428,35.009487,35.49312210083008
1301,2019-09-12,35.645161,35.6926,35.161289000000004,35.67641830444336
1302,2019-09-13,35.474384,35.673621999999995,34.734344,35.559749603271484
1303,2019-09-16,34.59203,35.123340999999996,34.487667,35.19802474975586
1304,2019-09-17,34.905125,34.914612,34.487667,35.02642059326172
1305,2019-09-18,34.696396,34.838710999999996,34.402279,34.77924728393555
1306,2019-09-19,34.554081,34.886146999999994,34.478176,34.66255187988281
1307,2019-09-20,35.0,35.341557,34.611008,34.77991485595703
1308,2019-09-23,34.516129,34.71537,34.373814,35.00428009033203
1309,2019-09-24,34.411766,34.705883,34.136623,34.74312973022461
1310,2019-09-25,34.070209999999996,34.487667,33.870968,34.42782974243164
1311,2019-09-26,34.222012,34.383301,33.747627,34.24620819091797
1312,2019-09-27,34.02277,34.478176,33.889942,34.12838363647461
1313,2019-09-30,34.421253,34.449715000000005,34.079696999999996,34.434661865234375
1314,2019-10-01,34.089184,34.174572,33.614799,34.37559127807617
1315,2019-10-02,33.453509999999994,33.462996999999994,32.884251,33.94734573364258
1316,2019-10-03,32.93169,33.652752,32.827324,33.252193450927734
1317,2019-10-04,33.671726,34.136623,33.633778,33.520973205566406
1318,2019-10-07,33.984821000000004,34.402279,33.965843,34.09539794921875
1319,2019-10-08,33.823528,34.041744,33.605312,34.27102279663086
1320,2019-10-09,33.823528,34.051231,33.709679,33.970577239990234
1321,2019-10-10,33.842506,34.165085,33.776092999999996,33.96656036376953
1322,2019-10-11,34.288425,34.705883,34.222012,34.065303802490234
1323,2019-10-14,34.3074,34.487667,34.136623,34.32477569580078
1324,2019-10-15,34.582542,34.857685,34.544594000000004,34.56092071533203
1325,2019-10-16,34.753322999999995,34.867172,34.459202000000005,34.76762771606445
1326,2019-10-17,34.620495,34.924099,34.506640999999995,34.705162048339844
1327,2019-10-18,34.563568,34.819733,34.487667,34.7170295715332
1328,2019-10-21,34.772296999999995,34.800758,34.497153999999995,34.719459533691406
1329,2019-10-22,34.544594000000004,34.819733,34.392788,34.72167205810547
1330,2019-10-23,34.449715000000005,34.895638,34.364326,34.71302795410156
1331,2019-10-24,34.867172,34.95256,34.402279,34.96868133544922
1332,2019-10-25,34.535103,34.990513,34.449715000000005,34.797813415527344
1333,2019-10-28,34.971539,35.559771999999995,34.933586,34.97829055786133
1334,2019-10-29,36.053131,36.774193,35.97723,35.45479965209961
1335,2019-10-30,36.442122999999995,36.83112,36.337761,36.32012939453125
1336,2019-10-31,36.423149,36.603415999999996,36.223907000000004,36.76707458496094
1337,2019-11-01,36.707778999999995,36.944973,36.423149,36.670257568359375
1338,2019-11-04,36.726753,36.755219,36.081593,36.54762649536133
1339,2019-11-05,36.081593,36.148006,35.550284999999995,36.208648681640625
1340,2019-11-06,35.683113,35.796963,35.436432,35.69236755371094
1341,2019-11-07,35.483871,35.654648,34.990513,35.717525482177734
1342,2019-11-08,34.990513,35.256168,34.943073,35.29309844970703
1343,2019-11-11,35.018974,35.113853000000006,34.867172,35.32166290283203
1344,2019-11-12,34.943073,35.189754,34.819733,35.324710845947266
1345,2019-11-13,35.056927,35.056927,34.440228000000005,35.365482330322266
1346,2019-11-14,34.686909,34.876659000000004,34.459202000000005,35.08625411987305
1347,2019-11-15,34.753322999999995,35.550284999999995,34.648956,34.93193054199219
1348,2019-11-18,35.474384,35.521824,35.066414,35.45391082763672
1349,2019-11-19,35.512333,35.749527,35.40797,35.61502456665039
1350,2019-11-20,35.645161,35.759014,35.113853000000006,35.931095123291016
1351,2019-11-21,35.303604,35.996204,35.142315,35.51103973388672
1352,2019-11-22,35.853889,36.442122999999995,35.759014,35.84003448486328
1353,2019-11-25,36.508537,36.888046,36.480076000000004,36.4563102722168
1354,2019-11-26,36.565464,36.612904,36.100571,36.89712905883789
1355,2019-11-27,36.413662,36.726753,36.366222,36.62104797363281
1356,2019-11-29,36.565464,36.888046,36.537003000000006,36.73454284667969
1357,2019-12-02,36.802658,36.812145,36.290321,36.705291748046875
1358,2019-12-03,36.015178999999996,36.242886,35.901329,36.50008010864258
1359,2019-12-04,36.271347,36.299809,35.948769,36.27042007446289
1360,2019-12-05,36.404175,36.404175,35.853889,36.32697296142578
1361,2019-12-06,36.318787,36.546490000000006,36.26186,36.32609176635742
1362,2019-12-09,36.148006,36.413662,36.148006,36.55524444580078
1363,2019-12-10,36.309298999999996,36.603415999999996,36.233398,36.65033721923828
1364,2019-12-11,36.404175,36.593928999999996,36.242886,36.7701530456543
1365,2019-12-12,36.214420000000004,36.641365,36.214420000000004,36.566139221191406
1366,2019-12-13,36.546490000000006,36.698291999999995,36.119545,36.73626708984375
1367,2019-12-16,36.71727,37.381405,36.679317,36.62617492675781
1368,2019-12-17,37.419353,37.419353,36.850094,37.242801666259766
1369,2019-12-18,37.011387,37.077801,36.660343,37.22582244873047
1370,2019-12-19,37.0019,37.144215,36.821632,37.1275520324707
1371,2019-12-20,37.333965,37.514233000000004,36.973434000000005,37.155147552490234
1372,2019-12-23,37.400379,37.495255,37.125237,37.387184143066406
