Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,40.910816,41.271347,40.455406,41.034157,37.236378,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,36.194618,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,37.021133,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,37.219154,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,37.391342,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,37.313862,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,36.427074,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,36.917828,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,36.478733,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,36.788685,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,36.254883,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,36.564831,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,36.616489,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,36.392643,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,36.297932,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,35.256172,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,34.989277,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,34.033619,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,35.101204,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,35.798576,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,36.866806,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,37.240250,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,36.858116,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,36.571518,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,36.762589,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,36.215450,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,36.675735,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,36.198078,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,36.363087,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,36.215450,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,36.449940,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,36.823376,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,36.997074,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,36.649685,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,36.597576,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,37.309727,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,37.413940,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,37.361835,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,37.283672,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,37.648430,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,37.657120,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,37.405266,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,37.248932,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,36.354401,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,35.946220,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,35.511986,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,36.041744,29161545
